Feature	Importance
MN.gap1	0.000000
NW.gap1	0.000000
PA.gap1	0.000000
QM.gap1	0.000000
PV.gap1	0.000000
QK.gap1	0.000000
QI.gap1	0.000000
QH.gap1	0.000000
QF.gap1	0.000000
QD.gap1	0.000000
QC.gap1	0.000000
PY.gap1	0.000000
PW.gap1	0.000000
PS.gap1	0.000000
PC.gap1	0.000000
PQ.gap1	0.000000
PP.gap1	0.000000
PN.gap1	0.000000
PM.gap1	0.000000
PK.gap1	0.000000
PI.gap1	0.000000
PH.gap1	0.000000
PE.gap1	0.000000
VF.gap1	0.000000
VL.gap1	0.000000
EP.gap2	0.000000
VM.gap1	0.000000
CW.gap2	0.000000
CV.gap2	0.000000
CT.gap2	0.000000
CS.gap2	0.000000
CR.gap2	0.000000
CQ.gap2	0.000000
CP.gap2	0.000000
CN.gap2	0.000000
CL.gap2	0.000000
CK.gap2	0.000000
CH.gap2	0.000000
CG.gap2	0.000000
CF.gap2	0.000000
CE.gap2	0.000000
CD.gap2	0.000000
CC.gap2	0.000000
AY.gap2	0.000000
AW.gap2	0.000000
AP.gap2	0.000000
CY.gap2	0.000000
DA.gap2	0.000000
DC.gap2	0.000000
DT.gap2	0.000000
EN.gap2	0.000000
EH.gap2	0.000000
EG.gap2	0.000000
EF.gap2	0.000000
EE.gap2	0.000000
EC.gap2	0.000000
DY.gap2	0.000000
DW.gap2	0.000000
DR.gap2	0.000000
DE.gap2	0.000000
DQ.gap2	0.000000
DP.gap2	0.000000
DM.gap2	0.000000
DL.gap2	0.000000
DK.gap2	0.000000
DI.gap2	0.000000
DH.gap2	0.000000
DG.gap2	0.000000
AM.gap2	0.000000
AL.gap2	0.000000
AH.gap2	0.000000
WG.gap1	0.000000
WQ.gap1	0.000000
WP.gap1	0.000000
WN.gap1	0.000000
WM.gap1	0.000000
WL.gap1	0.000000
WK.gap1	0.000000
WI.gap1	0.000000
WH.gap1	0.000000
WF.gap1	0.000000
WV.gap1	0.000000
WE.gap1	0.000000
WD.gap1	0.000000
WC.gap1	0.000000
VY.gap1	0.000000
VW.gap1	0.000000
VR.gap1	0.000000
VQ.gap1	0.000000
VN.gap1	0.000000
WT.gap1	0.000000
WW.gap1	0.000000
AF.gap2	0.000000
YM.gap1	0.000000
AC.gap2	0.000000
YY.gap1	0.000000
YW.gap1	0.000000
YT.gap1	0.000000
YS.gap1	0.000000
YR.gap1	0.000000
YQ.gap1	0.000000
YP.gap1	0.000000
YL.gap1	0.000000
WY.gap1	0.000000
YK.gap1	0.000000
YI.gap1	0.000000
YH.gap1	0.000000
YG.gap1	0.000000
YF.gap1	0.000000
YE.gap1	0.000000
YD.gap1	0.000000
YC.gap1	0.000000
WR.gap2	0.000000
WT.gap2	0.000000
IY.gap4	0.000000
TC.gap3	0.000000
WE.gap3	0.000000
WD.gap3	0.000000
WC.gap3	0.000000
WA.gap3	0.000000
VY.gap3	0.000000
VR.gap3	0.000000
VQ.gap3	0.000000
VP.gap3	0.000000
VN.gap3	0.000000
VM.gap3	0.000000
VI.gap3	0.000000
VG.gap3	0.000000
VC.gap3	0.000000
VA.gap3	0.000000
TY.gap3	0.000000
TW.gap3	0.000000
TT.gap3	0.000000
TS.gap3	0.000000
TL.gap3	0.000000
WF.gap3	0.000000
WG.gap3	0.000000
WH.gap3	0.000000
WY.gap3	0.000000
YM.gap3	0.000000
YL.gap3	0.000000
YK.gap3	0.000000
YI.gap3	0.000000
YG.gap3	0.000000
YF.gap3	0.000000
YC.gap3	0.000000
YA.gap3	0.000000
WW.gap3	0.000000
WK.gap3	0.000000
WV.gap3	0.000000
WT.gap3	0.000000
WS.gap3	0.000000
WQ.gap3	0.000000
WP.gap3	0.000000
WN.gap3	0.000000
WM.gap3	0.000000
WL.gap3	0.000000
TH.gap3	0.000000
TA.gap3	0.000000
WV.gap2	0.000000
SY.gap3	0.000000
RD.gap3	0.000000
RC.gap3	0.000000
RA.gap3	0.000000
QY.gap3	0.000000
QW.gap3	0.000000
QT.gap3	0.000000
QS.gap3	0.000000
QP.gap3	0.000000
QM.gap3	0.000000
QI.gap3	0.000000
QH.gap3	0.000000
QG.gap3	0.000000
QF.gap3	0.000000
QD.gap3	0.000000
QC.gap3	0.000000
QA.gap3	0.000000
PY.gap3	0.000000
PW.gap3	0.000000
PT.gap3	0.000000
RF.gap3	0.000000
RH.gap3	0.000000
RL.gap3	0.000000
SF.gap3	0.000000
SW.gap3	0.000000
ST.gap3	0.000000
SS.gap3	0.000000
SQ.gap3	0.000000
SP.gap3	0.000000
SM.gap3	0.000000
SI.gap3	0.000000
SH.gap3	0.000000
SE.gap3	0.000000
RM.gap3	0.000000
SD.gap3	0.000000
SC.gap3	0.000000
RY.gap3	0.000000
RW.gap3	0.000000
RV.gap3	0.000000
RR.gap3	0.000000
RP.gap3	0.000000
RN.gap3	0.000000
YN.gap3	0.000000
YQ.gap3	0.000000
YV.gap3	0.000000
YY.gap3	0.000000
GW.gap4	0.000000
GQ.gap4	0.000000
GH.gap4	0.000000
GD.gap4	0.000000
FY.gap4	0.000000
FW.gap4	0.000000
FS.gap4	0.000000
FQ.gap4	0.000000
FP.gap4	0.000000
FM.gap4	0.000000
FL.gap4	0.000000
FK.gap4	0.000000
FH.gap4	0.000000
FF.gap4	0.000000
FD.gap4	0.000000
FC.gap4	0.000000
EW.gap4	0.000000
EV.gap4	0.000000
ES.gap4	0.000000
HA.gap4	0.000000
HC.gap4	0.000000
HD.gap4	0.000000
HY.gap4	0.000000
IW.gap4	0.000000
IV.gap4	0.000000
IR.gap4	0.000000
IN.gap4	0.000000
IM.gap4	0.000000
II.gap4	0.000000
IG.gap4	0.000000
IC.gap4	0.000000
HW.gap4	0.000000
HE.gap4	0.000000
HV.gap4	0.000000
HS.gap4	0.000000
HQ.gap4	0.000000
HP.gap4	0.000000
HN.gap4	0.000000
HM.gap4	0.000000
HI.gap4	0.000000
HH.gap4	0.000000
EN.gap4	0.000000
EM.gap4	0.000000
EL.gap4	0.000000
CE.gap4	0.000000
CN.gap4	0.000000
CM.gap4	0.000000
CL.gap4	0.000000
CK.gap4	0.000000
CI.gap4	0.000000
CH.gap4	0.000000
CG.gap4	0.000000
CF.gap4	0.000000
CD.gap4	0.000000
CQ.gap4	0.000000
CC.gap4	0.000000
CA.gap4	0.000000
AW.gap4	0.000000
AS.gap4	0.000000
AK.gap4	0.000000
AI.gap4	0.000000
AF.gap4	0.000000
AC.gap4	0.000000
CP.gap4	0.000000
CR.gap4	0.000000
EG.gap4	0.000000
DP.gap4	0.000000
EE.gap4	0.000000
ED.gap4	0.000000
EC.gap4	0.000000
DW.gap4	0.000000
DV.gap4	0.000000
DT.gap4	0.000000
DS.gap4	0.000000
DQ.gap4	0.000000
DN.gap4	0.000000
CS.gap4	0.000000
DM.gap4	0.000000
DG.gap4	0.000000
DF.gap4	0.000000
DC.gap4	0.000000
CY.gap4	0.000000
CW.gap4	0.000000
CV.gap4	0.000000
CT.gap4	0.000000
PS.gap3	0.000000
PR.gap3	0.000000
PQ.gap3	0.000000
GT.gap3	0.000000
ET.gap3	0.000000
EQ.gap3	0.000000
EP.gap3	0.000000
EM.gap3	0.000000
EL.gap3	0.000000
EH.gap3	0.000000
EF.gap3	0.000000
EC.gap3	0.000000
DY.gap3	0.000000
DW.gap3	0.000000
DS.gap3	0.000000
DR.gap3	0.000000
DQ.gap3	0.000000
DP.gap3	0.000000
DN.gap3	0.000000
DM.gap3	0.000000
DL.gap3	0.000000
DK.gap3	0.000000
DG.gap3	0.000000
EW.gap3	0.000000
FA.gap3	0.000000
FC.gap3	0.000000
FV.gap3	0.000000
GQ.gap3	0.000000
GP.gap3	0.000000
GM.gap3	0.000000
GK.gap3	0.000000
GG.gap3	0.000000
GF.gap3	0.000000
GC.gap3	0.000000
FY.gap3	0.000000
FT.gap3	0.000000
FD.gap3	0.000000
FR.gap3	0.000000
FQ.gap3	0.000000
FN.gap3	0.000000
FI.gap3	0.000000
FH.gap3	0.000000
FG.gap3	0.000000
FF.gap3	0.000000
FE.gap3	0.000000
DF.gap3	0.000000
DD.gap3	0.000000
DC.gap3	0.000000
YM.gap2	0.000000
AK.gap3	0.000000
AH.gap3	0.000000
AC.gap3	0.000000
YY.gap2	0.000000
YW.gap2	0.000000
YS.gap2	0.000000
YR.gap2	0.000000
YQ.gap2	0.000000
YL.gap2	0.000000
AR.gap3	0.000000
YK.gap2	0.000000
YH.gap2	0.000000
YF.gap2	0.000000
YE.gap2	0.000000
YC.gap2	0.000000
YA.gap2	0.000000
WY.gap2	0.000000
WW.gap2	0.000000
AP.gap3	0.000000
AS.gap3	0.000000
CY.gap3	0.000000
CL.gap3	0.000000
CW.gap3	0.000000
CV.gap3	0.000000
CS.gap3	0.000000
CR.gap3	0.000000
CQ.gap3	0.000000
CP.gap3	0.000000
CN.gap3	0.000000
CM.gap3	0.000000
CK.gap3	0.000000
AW.gap3	0.000000
CI.gap3	0.000000
CH.gap3	0.000000
CG.gap3	0.000000
CF.gap3	0.000000
CE.gap3	0.000000
CD.gap3	0.000000
CC.gap3	0.000000
AY.gap3	0.000000
GR.gap3	0.000000
GW.gap3	0.000000
PP.gap3	0.000000
GY.gap3	0.000000
MV.gap3	0.000000
MT.gap3	0.000000
MS.gap3	0.000000
MR.gap3	0.000000
MQ.gap3	0.000000
MP.gap3	0.000000
MM.gap3	0.000000
MK.gap3	0.000000
MI.gap3	0.000000
MH.gap3	0.000000
MF.gap3	0.000000
ME.gap3	0.000000
MD.gap3	0.000000
MC.gap3	0.000000
MA.gap3	0.000000
LY.gap3	0.000000
LT.gap3	0.000000
LS.gap3	0.000000
LR.gap3	0.000000
MW.gap3	0.000000
MY.gap3	0.000000
NA.gap3	0.000000
NY.gap3	0.000000
PN.gap3	0.000000
PM.gap3	0.000000
PK.gap3	0.000000
PH.gap3	0.000000
PE.gap3	0.000000
PD.gap3	0.000000
PC.gap3	0.000000
PA.gap3	0.000000
NW.gap3	0.000000
NC.gap3	0.000000
NV.gap3	0.000000
NS.gap3	0.000000
NR.gap3	0.000000
NN.gap3	0.000000
NI.gap3	0.000000
NH.gap3	0.000000
NF.gap3	0.000000
ND.gap3	0.000000
LQ.gap3	0.000000
LP.gap3	0.000000
LN.gap3	0.000000
HP.gap3	0.000000
IF.gap3	0.000000
IC.gap3	0.000000
IA.gap3	0.000000
HY.gap3	0.000000
HV.gap3	0.000000
HT.gap3	0.000000
HS.gap3	0.000000
HQ.gap3	0.000000
HN.gap3	0.000000
IN.gap3	0.000000
HM.gap3	0.000000
HK.gap3	0.000000
HI.gap3	0.000000
HH.gap3	0.000000
HF.gap3	0.000000
HE.gap3	0.000000
HD.gap3	0.000000
HC.gap3	0.000000
IK.gap3	0.000000
IS.gap3	0.000000
LM.gap3	0.000000
KP.gap3	0.000000
LH.gap3	0.000000
LG.gap3	0.000000
LC.gap3	0.000000
KY.gap3	0.000000
KW.gap3	0.000000
KV.gap3	0.000000
KT.gap3	0.000000
KQ.gap3	0.000000
KN.gap3	0.000000
IT.gap3	0.000000
KM.gap3	0.000000
KH.gap3	0.000000
KE.gap3	0.000000
KD.gap3	0.000000
KC.gap3	0.000000
KA.gap3	0.000000
IY.gap3	0.000000
IW.gap3	0.000000
WL.gap2	0.000000
