Feature	Importance
CQ.gap5	0.000000
CP.gap5	0.000000
CN.gap5	0.000000
CL.gap5	0.000000
DE.gap5	0.000000
CK.gap5	0.000000
CI.gap5	0.000000
CH.gap5	0.000000
CG.gap5	0.000000
CF.gap5	0.000000
CE.gap5	0.000000
CD.gap5	0.000000
CC.gap5	0.000000
CA.gap5	0.000000
AY.gap5	0.000000
AW.gap5	0.000000
DD.gap5	0.000000
DF.gap5	0.000000
EQ.gap5	0.000000
DY.gap5	0.000000
EN.gap5	0.000000
EM.gap5	0.000000
EL.gap5	0.000000
EK.gap5	0.000000
EI.gap5	0.000000
EH.gap5	0.000000
EG.gap5	0.000000
EF.gap5	0.000000
ED.gap5	0.000000
EC.gap5	0.000000
EA.gap5	0.000000
DW.gap5	0.000000
DH.gap5	0.000000
DV.gap5	0.000000
DT.gap5	0.000000
DS.gap5	0.000000
DR.gap5	0.000000
DQ.gap5	0.000000
DP.gap5	0.000000
DN.gap5	0.000000
DM.gap5	0.000000
DL.gap5	0.000000
DK.gap5	0.000000
DI.gap5	0.000000
HS.gap5	0.000000
HT.gap5	0.000000
HV.gap5	0.000000
MV.gap5	0.000000
NM.gap5	0.000000
NL.gap5	0.000000
NK.gap5	0.000000
NH.gap5	0.000000
NG.gap5	0.000000
NF.gap5	0.000000
NE.gap5	0.000000
ND.gap5	0.000000
NC.gap5	0.000000
MY.gap5	0.000000
MW.gap5	0.000000
MT.gap5	0.000000
NP.gap5	0.000000
MS.gap5	0.000000
MR.gap5	0.000000
MQ.gap5	0.000000
MP.gap5	0.000000
MN.gap5	0.000000
MM.gap5	0.000000
MK.gap5	0.000000
MI.gap5	0.000000
MH.gap5	0.000000
MG.gap5	0.000000
ME.gap5	0.000000
NN.gap5	0.000000
NQ.gap5	0.000000
HW.gap5	0.000000
PK.gap5	0.000000
QA.gap5	0.000000
PY.gap5	0.000000
PW.gap5	0.000000
PV.gap5	0.000000
PS.gap5	0.000000
PR.gap5	0.000000
PQ.gap5	0.000000
PP.gap5	0.000000
PN.gap5	0.000000
PM.gap5	0.000000
PL.gap5	0.000000
PI.gap5	0.000000
NR.gap5	0.000000
PH.gap5	0.000000
PG.gap5	0.000000
PF.gap5	0.000000
PE.gap5	0.000000
PD.gap5	0.000000
PC.gap5	0.000000
NY.gap5	0.000000
NW.gap5	0.000000
NV.gap5	0.000000
NT.gap5	0.000000
NS.gap5	0.000000
MD.gap5	0.000000
MC.gap5	0.000000
MA.gap5	0.000000
IS.gap5	0.000000
KI.gap5	0.000000
KH.gap5	0.000000
KG.gap5	0.000000
KF.gap5	0.000000
KE.gap5	0.000000
KD.gap5	0.000000
KC.gap5	0.000000
KA.gap5	0.000000
IY.gap5	0.000000
IW.gap5	0.000000
IV.gap5	0.000000
IR.gap5	0.000000
LW.gap5	0.000000
IQ.gap5	0.000000
IP.gap5	0.000000
IN.gap5	0.000000
IM.gap5	0.000000
IK.gap5	0.000000
II.gap5	0.000000
IH.gap5	0.000000
IE.gap5	0.000000
ID.gap5	0.000000
IC.gap5	0.000000
IA.gap5	0.000000
KK.gap5	0.000000
KL.gap5	0.000000
KM.gap5	0.000000
KN.gap5	0.000000
LV.gap5	0.000000
LT.gap5	0.000000
LQ.gap5	0.000000
LP.gap5	0.000000
LN.gap5	0.000000
LM.gap5	0.000000
LL.gap5	0.000000
LK.gap5	0.000000
LI.gap5	0.000000
LH.gap5	0.000000
LG.gap5	0.000000
LF.gap5	0.000000
LE.gap5	0.000000
LD.gap5	0.000000
LC.gap5	0.000000
LA.gap5	0.000000
KY.gap5	0.000000
KW.gap5	0.000000
KV.gap5	0.000000
KT.gap5	0.000000
KR.gap5	0.000000
KQ.gap5	0.000000
KP.gap5	0.000000
AV.gap5	0.000000
AS.gap5	0.000000
KT.gap4	0.000000
PL.gap4	0.000000
QC.gap4	0.000000
QA.gap4	0.000000
PY.gap4	0.000000
PW.gap4	0.000000
PT.gap4	0.000000
PS.gap4	0.000000
PR.gap4	0.000000
PQ.gap4	0.000000
PP.gap4	0.000000
PN.gap4	0.000000
PM.gap4	0.000000
PK.gap4	0.000000
QE.gap4	0.000000
PI.gap4	0.000000
PH.gap4	0.000000
PG.gap4	0.000000
PF.gap4	0.000000
PE.gap4	0.000000
PD.gap4	0.000000
PC.gap4	0.000000
PA.gap4	0.000000
NY.gap4	0.000000
NW.gap4	0.000000
NV.gap4	0.000000
QD.gap4	0.000000
QF.gap4	0.000000
NS.gap4	0.000000
QY.gap4	0.000000
RP.gap4	0.000000
RN.gap4	0.000000
RM.gap4	0.000000
RL.gap4	0.000000
RK.gap4	0.000000
RI.gap4	0.000000
RH.gap4	0.000000
RG.gap4	0.000000
RD.gap4	0.000000
RC.gap4	0.000000
RA.gap4	0.000000
QW.gap4	0.000000
QG.gap4	0.000000
QV.gap4	0.000000
QS.gap4	0.000000
QR.gap4	0.000000
QQ.gap4	0.000000
QP.gap4	0.000000
QN.gap4	0.000000
QM.gap4	0.000000
QL.gap4	0.000000
QK.gap4	0.000000
QI.gap4	0.000000
QH.gap4	0.000000
NT.gap4	0.000000
NR.gap4	0.000000
AR.gap5	0.000000
LN.gap4	0.000000
ME.gap4	0.000000
MD.gap4	0.000000
MC.gap4	0.000000
LY.gap4	0.000000
LW.gap4	0.000000
LV.gap4	0.000000
LT.gap4	0.000000
LS.gap4	0.000000
LR.gap4	0.000000
LQ.gap4	0.000000
LP.gap4	0.000000
LM.gap4	0.000000
MG.gap4	0.000000
LL.gap4	0.000000
LK.gap4	0.000000
LH.gap4	0.000000
LG.gap4	0.000000
LF.gap4	0.000000
LE.gap4	0.000000
LC.gap4	0.000000
LA.gap4	0.000000
KY.gap4	0.000000
KW.gap4	0.000000
KV.gap4	0.000000
MF.gap4	0.000000
MH.gap4	0.000000
NQ.gap4	0.000000
NC.gap4	0.000000
NP.gap4	0.000000
NN.gap4	0.000000
NM.gap4	0.000000
NL.gap4	0.000000
NK.gap4	0.000000
NI.gap4	0.000000
NH.gap4	0.000000
NG.gap4	0.000000
NF.gap4	0.000000
NE.gap4	0.000000
ND.gap4	0.000000
NA.gap4	0.000000
MI.gap4	0.000000
MY.gap4	0.000000
MW.gap4	0.000000
MV.gap4	0.000000
MT.gap4	0.000000
MS.gap4	0.000000
MR.gap4	0.000000
MQ.gap4	0.000000
MP.gap4	0.000000
MN.gap4	0.000000
MM.gap4	0.000000
MK.gap4	0.000000
RR.gap4	0.000000
RT.gap4	0.000000
RV.gap4	0.000000
WN.gap4	0.000000
YD.gap4	0.000000
YC.gap4	0.000000
YA.gap4	0.000000
WY.gap4	0.000000
WW.gap4	0.000000
WV.gap4	0.000000
WT.gap4	0.000000
WS.gap4	0.000000
WR.gap4	0.000000
WQ.gap4	0.000000
WP.gap4	0.000000
WM.gap4	0.000000
YF.gap4	0.000000
WL.gap4	0.000000
WK.gap4	0.000000
WI.gap4	0.000000
WH.gap4	0.000000
WG.gap4	0.000000
WF.gap4	0.000000
WE.gap4	0.000000
WD.gap4	0.000000
WC.gap4	0.000000
WA.gap4	0.000000
VY.gap4	0.000000
YE.gap4	0.000000
YG.gap4	0.000000
RW.gap4	0.000000
AC.gap5	0.000000
AQ.gap5	0.000000
AN.gap5	0.000000
AM.gap5	0.000000
AL.gap5	0.000000
AK.gap5	0.000000
AI.gap5	0.000000
AH.gap5	0.000000
AG.gap5	0.000000
AF.gap5	0.000000
AE.gap5	0.000000
AD.gap5	0.000000
YY.gap4	0.000000
YH.gap4	0.000000
YW.gap4	0.000000
YT.gap4	0.000000
YS.gap4	0.000000
YR.gap4	0.000000
YQ.gap4	0.000000
YP.gap4	0.000000
YN.gap4	0.000000
YM.gap4	0.000000
YL.gap4	0.000000
YK.gap4	0.000000
YI.gap4	0.000000
VW.gap4	0.000000
VV.gap4	0.000000
VT.gap4	0.000000
SP.gap4	0.000000
TE.gap4	0.000000
TD.gap4	0.000000
TC.gap4	0.000000
TA.gap4	0.000000
SY.gap4	0.000000
SW.gap4	0.000000
SV.gap4	0.000000
ST.gap4	0.000000
SS.gap4	0.000000
SR.gap4	0.000000
SQ.gap4	0.000000
SN.gap4	0.000000
VS.gap4	0.000000
SL.gap4	0.000000
SK.gap4	0.000000
SI.gap4	0.000000
SH.gap4	0.000000
SG.gap4	0.000000
SF.gap4	0.000000
SE.gap4	0.000000
SD.gap4	0.000000
SC.gap4	0.000000
SA.gap4	0.000000
RY.gap4	0.000000
TF.gap4	0.000000
TH.gap4	0.000000
TI.gap4	0.000000
TK.gap4	0.000000
VR.gap4	0.000000
VQ.gap4	0.000000
VP.gap4	0.000000
VN.gap4	0.000000
VM.gap4	0.000000
VL.gap4	0.000000
VK.gap4	0.000000
VI.gap4	0.000000
VH.gap4	0.000000
VF.gap4	0.000000
VE.gap4	0.000000
VC.gap4	0.000000
VA.gap4	0.000000
TY.gap4	0.000000
TW.gap4	0.000000
TT.gap4	0.000000
TS.gap4	0.000000
TR.gap4	0.000000
TQ.gap4	0.000000
TP.gap4	0.000000
TN.gap4	0.000000
TM.gap4	0.000000
TL.gap4	0.000000
LF.gap3	0.000000
